,year,selling_price,km_driven,fuel,seller_type,transmission,owner
1253,2015.0,450000,20000.0,Diesel,Individual,Manual,1.0
1254,2019.0,500000,5000.0,Petrol,Individual,Manual,1.0
1255,2019.0,700000,8000.0,Diesel,Individual,Manual,1.0
1256,2019.0,280000,25880.0,Petrol,Individual,Manual,1.0
1257,2019.0,475000,10000.0,Petrol,Individual,Automatic,1.0
1258,2009.0,300000,50000.0,Diesel,Individual,Manual,1.0
1259,2014.0,200999,40000.0,Petrol,Individual,Manual,1.0
1260,2009.0,200000,100000.0,Diesel,Individual,Manual,3.0
1261,2009.0,210000,80000.0,Petrol,Individual,Manual,2.0
1262,2012.0,160000,60000.0,Diesel,Individual,Manual,1.0
1263,2009.0,175000,136000.0,Diesel,Individual,Manual,2.0
1264,2012.0,320000,80000.0,Diesel,Individual,Manual,1.0
1265,2009.0,110000,50000.0,Petrol,Individual,Manual,2.0
1266,2008.0,300000,30000.0,Petrol,Individual,Manual,1.0
1267,2012.0,700000,10000.0,Petrol,Individual,Manual,1.0
1268,2009.0,135000,90000.0,Diesel,Individual,Manual,4.0
1269,2015.0,500000,110000.0,Diesel,Individual,Manual,1.0
1270,2012.0,550000,120000.0,Diesel,Individual,Manual,2.0
1271,2014.0,1050000,90000.0,Diesel,Individual,Manual,3.0
1272,2016.0,500000,20000.0,Petrol,Individual,Manual,1.0
1273,2011.0,180000,90000.0,Diesel,Individual,Manual,2.0
1274,2010.0,170000,50000.0,Petrol,Individual,Manual,2.0
1275,2019.0,484999,9000.0,Petrol,Individual,Manual,1.0
1276,2011.0,150000,70000.0,Petrol,Individual,Manual,2.0
1277,2018.0,380000,25000.0,Petrol,Individual,Manual,1.0
1278,2019.0,480000,10000.0,Petrol,Individual,Manual,1.0
1279,2011.0,290000,60000.0,Diesel,Individual,Manual,2.0
1280,2013.0,350000,70000.0,Petrol,Individual,Manual,1.0
1281,2014.0,110000,25000.0,Petrol,Individual,Manual,1.0
1282,2003.0,70000,80000.0,Petrol,Individual,Manual,3.0
1283,2011.0,300000,70000.0,Petrol,Individual,Automatic,3.0
1284,2017.0,180000,60000.0,Petrol,Individual,Manual,1.0
1285,2020.0,300000,20000.0,Petrol,Individual,Manual,1.0
1286,2017.0,509000,60000.0,Petrol,Individual,Manual,1.0
1287,2016.0,650000,80000.0,Diesel,Individual,Manual,1.0
1288,2015.0,450000,70000.0,Diesel,Individual,Manual,3.0
1289,2007.0,210000,100000.0,Diesel,Individual,Manual,2.0
1290,2013.0,360000,80000.0,Diesel,Individual,Manual,2.0
1291,2011.0,495000,120000.0,Diesel,Individual,Manual,2.0
1292,2006.0,105000,100000.0,Petrol,Individual,Manual,3.0
1293,2010.0,270000,60000.0,Petrol,Individual,Manual,3.0
1294,2010.0,130000,110000.0,Petrol,Individual,Manual,1.0
1295,2014.0,700000,90000.0,Diesel,Individual,Manual,2.0
1296,2012.0,400000,40000.0,Diesel,Individual,Manual,1.0
1297,2009.0,250000,60000.0,Petrol,Individual,Manual,2.0
1298,2013.0,325000,94000.0,Diesel,Individual,Manual,2.0
1299,2014.0,69000,100000.0,Petrol,Individual,Manual,1.0
1300,2007.0,90000,90000.0,Petrol,Individual,Manual,1.0
1301,2016.0,1000000,40000.0,Diesel,Individual,Manual,1.0
1302,2010.0,145000,90000.0,CNG,Individual,Manual,2.0
1303,2020.0,250000,1100.0,Petrol,Individual,Manual,4.0
1304,2011.0,256000,70000.0,Diesel,Individual,Manual,3.0
1305,2005.0,70000,120000.0,Diesel,Individual,Manual,1.0
1306,2016.0,240000,70000.0,Petrol,Individual,Manual,2.0
1307,2010.0,97000,128000.0,Petrol,Individual,Manual,1.0
1308,2012.0,130000,120000.0,Diesel,Individual,Manual,1.0
1309,2009.0,199000,60000.0,Petrol,Individual,Manual,1.0
1310,2006.0,125000,70000.0,Petrol,Individual,Automatic,1.0
1311,2015.0,420000,60000.0,Diesel,Individual,Manual,1.0
1312,2016.0,525000,110000.0,Diesel,Individual,Manual,1.0
1313,2008.0,125000,85000.0,Petrol,Individual,Manual,1.0
1314,2010.0,325000,135000.0,Diesel,Individual,Manual,1.0
1315,2012.0,330000,86000.0,Diesel,Individual,Manual,4.0
1316,2010.0,110000,50000.0,Petrol,Individual,Manual,1.0
1317,2019.0,450000,1950.0,Petrol,Individual,Manual,1.0
1318,2005.0,85000,118400.0,Petrol,Individual,Manual,1.0
1319,2007.0,229999,60000.0,Petrol,Individual,Manual,2.0
1320,2012.0,250000,60000.0,Petrol,Individual,Manual,2.0
1321,2015.0,650000,68000.0,Diesel,Individual,Manual,1.0
1322,2017.0,650000,6480.0,Petrol,Trustmark Dealer,Manual,1.0
1323,2017.0,750000,32077.0,Diesel,Trustmark Dealer,Manual,1.0
1324,2018.0,850000,60000.0,Petrol,Trustmark Dealer,Manual,1.0
1325,2017.0,315000,18469.0,Petrol,Trustmark Dealer,Manual,1.0
1326,2015.0,415000,28217.0,Petrol,Trustmark Dealer,Manual,1.0
1327,2016.0,640000,72787.0,Diesel,Trustmark Dealer,Manual,1.0
1328,2017.0,780000,31063.0,Petrol,Trustmark Dealer,Manual,1.0
1329,2015.0,850000,58692.0,Diesel,Trustmark Dealer,Manual,1.0
1330,2015.0,900000,54784.0,Diesel,Trustmark Dealer,Manual,1.0
1331,2016.0,1150000,64156.0,Petrol,Trustmark Dealer,Manual,1.0
1332,2007.0,75000,54000.0,Petrol,Individual,Manual,1.0
1333,2012.0,215000,97000.0,Diesel,Individual,Manual,1.0
1334,2009.0,130000,120000.0,Petrol,Individual,Automatic,2.0
1335,2019.0,400000,16000.0,Petrol,Individual,Automatic,1.0
1336,2019.0,550000,60000.0,Petrol,Individual,Automatic,1.0
1337,2016.0,245000,52000.0,Petrol,Dealer,Manual,1.0
1338,2010.0,320000,110000.0,Diesel,Individual,Manual,4.0
1339,2016.0,730000,60000.0,Diesel,Individual,Automatic,2.0
1340,2005.0,120000,100000.0,Petrol,Individual,Manual,3.0
1341,2017.0,950000,35000.0,Petrol,Individual,Manual,1.0
1342,2017.0,350000,48000.0,Petrol,Individual,Manual,3.0
1343,2005.0,100000,20000.0,Petrol,Individual,Manual,2.0
1344,2017.0,350000,30000.0,Petrol,Individual,Manual,1.0
1345,2013.0,370000,60000.0,Petrol,Individual,Manual,1.0
1346,2012.0,160000,70000.0,Petrol,Individual,Manual,2.0
1347,2009.0,130000,120000.0,Diesel,Individual,Manual,1.0
1348,2016.0,250000,30000.0,Petrol,Individual,Manual,1.0
1349,2012.0,270000,80000.0,Diesel,Individual,Manual,2.0
1350,2013.0,160000,80000.0,Petrol,Individual,Manual,1.0
1351,2016.0,229999,80000.0,Petrol,Individual,Manual,1.0
1352,2017.0,750000,29000.0,Diesel,Individual,Manual,1.0
1353,2011.0,195000,120000.0,Diesel,Individual,Manual,1.0
1354,2016.0,270000,22000.0,Petrol,Individual,Manual,1.0
1355,2012.0,300000,50000.0,Petrol,Individual,Manual,1.0
1356,2012.0,200000,50000.0,Diesel,Individual,Manual,1.0
1357,2007.0,120000,81366.0,Petrol,Individual,Manual,1.0
1358,2006.0,95000,110000.0,Petrol,Individual,Manual,1.0
1359,2006.0,229999,60000.0,Diesel,Individual,Manual,1.0
1360,2012.0,300000,90000.0,Diesel,Individual,Manual,1.0
1361,2016.0,200000,53000.0,Petrol,Individual,Manual,2.0
1362,2017.0,250000,30000.0,Petrol,Individual,Manual,1.0
1363,2012.0,368000,90000.0,Petrol,Individual,Manual,2.0
1364,2012.0,180000,60000.0,LPG,Individual,Manual,1.0
1365,2017.0,525000,15000.0,Petrol,Individual,Manual,1.0
1366,2005.0,350000,150000.0,Diesel,Individual,Manual,2.0
1367,2018.0,850000,30000.0,Diesel,Individual,Manual,2.0
1368,2005.0,160000,67000.0,Petrol,Individual,Manual,1.0
1369,2017.0,500000,40000.0,Diesel,Individual,Manual,1.0
1370,2008.0,130000,100000.0,Petrol,Individual,Manual,1.0
1371,2015.0,350000,100000.0,Diesel,Individual,Manual,2.0
1372,2005.0,70000,80000.0,Petrol,Individual,Manual,1.0
1373,2014.0,750000,145000.0,Diesel,Individual,Manual,2.0
1374,2013.0,450000,53000.0,Diesel,Individual,Manual,1.0
1375,2015.0,430000,73000.0,Diesel,Individual,Manual,3.0
1376,2011.0,260000,90000.0,Diesel,Individual,Manual,3.0
1377,2013.0,370000,80000.0,Diesel,Individual,Manual,3.0
1378,2011.0,229999,100000.0,CNG,Individual,Manual,1.0
1379,2011.0,140000,90000.0,Diesel,Individual,Manual,3.0
1380,2020.0,545000,7300.0,Petrol,Individual,Manual,1.0
1381,2017.0,200000,30000.0,Petrol,Individual,Manual,1.0
1382,2015.0,500000,120000.0,Diesel,Individual,Manual,1.0
1383,2008.0,70000,90000.0,Petrol,Individual,Manual,2.0
1384,2013.0,580000,25000.0,Diesel,Individual,Manual,3.0
1385,2012.0,160000,70000.0,CNG,Individual,Manual,2.0
1386,2010.0,160000,36000.0,Petrol,Individual,Manual,1.0
1387,2016.0,760000,49000.0,Diesel,Individual,Manual,1.0
1388,2015.0,300000,22000.0,Petrol,Individual,Manual,1.0
1389,2019.0,800000,24000.0,Diesel,Individual,Manual,1.0
1390,2018.0,680000,20000.0,Diesel,Individual,Manual,1.0
1391,2014.0,85000,50000.0,LPG,Individual,Manual,2.0
1392,2016.0,500000,60000.0,Petrol,Individual,Manual,1.0
1393,2008.0,145000,60000.0,Petrol,Individual,Manual,1.0
1394,2014.0,300000,60000.0,Diesel,Individual,Manual,1.0
1395,2017.0,600000,60000.0,Diesel,Individual,Manual,2.0
1396,2015.0,400000,70000.0,Petrol,Individual,Manual,2.0
1397,2007.0,130000,135000.0,Petrol,Individual,Manual,2.0
1398,2001.0,45000,72539.0,Petrol,Individual,Manual,2.0
1399,2017.0,641000,25000.0,Petrol,Individual,Manual,1.0
1400,2015.0,650000,50000.0,Diesel,Individual,Manual,1.0
1401,2020.0,784000,101.0,Diesel,Dealer,Manual,0.0
1402,2020.0,635000,101.0,Petrol,Individual,Manual,0.0
1403,2020.0,1000000,101.0,Diesel,Dealer,Manual,0.0
1404,2015.0,495000,52328.0,Diesel,Dealer,Manual,1.0
1405,2013.0,324000,30000.0,Petrol,Individual,Manual,1.0
1406,2018.0,200000,35000.0,Petrol,Individual,Manual,1.0
1407,2015.0,320000,60000.0,Diesel,Individual,Manual,1.0
1408,2015.0,300000,20500.0,Petrol,Individual,Manual,1.0
1409,2008.0,500000,154000.0,Diesel,Individual,Manual,3.0
1410,2011.0,305000,120000.0,Petrol,Individual,Manual,2.0
1411,2009.0,125000,50000.0,Petrol,Individual,Manual,4.0
1412,2015.0,800000,135000.0,Diesel,Individual,Manual,1.0
1413,2009.0,420000,100000.0,Diesel,Individual,Manual,1.0
1414,2014.0,875000,40000.0,Diesel,Individual,Manual,1.0
1415,2014.0,580000,70000.0,Diesel,Individual,Manual,1.0
1416,2011.0,350000,133000.0,Diesel,Individual,Manual,2.0
1417,2004.0,120000,110000.0,Petrol,Individual,Manual,2.0
1418,2013.0,650000,120000.0,Diesel,Individual,Manual,1.0
1419,2010.0,225000,80000.0,Petrol,Individual,Manual,2.0
1420,2014.0,400000,15000.0,Petrol,Individual,Automatic,1.0
1421,2005.0,250000,70000.0,Petrol,Individual,Manual,1.0
1422,2014.0,120000,41723.0,Petrol,Individual,Manual,2.0
1423,2010.0,250000,70000.0,Petrol,Individual,Manual,1.0
1424,2012.0,175000,20000.0,Petrol,Individual,Manual,1.0
1425,2018.0,590000,26350.0,Diesel,Dealer,Manual,1.0
1426,2015.0,225000,68745.0,Diesel,Dealer,Manual,1.0
1427,2016.0,900000,47000.0,Diesel,Individual,Manual,1.0
1428,2017.0,375000,27289.0,Petrol,Dealer,Automatic,1.0
1429,2016.0,320000,24662.0,Petrol,Dealer,Manual,1.0
1430,2013.0,525000,37000.0,Diesel,Dealer,Manual,1.0
1431,2014.0,650000,28245.0,Diesel,Dealer,Manual,1.0
1432,2017.0,575000,27005.0,Diesel,Dealer,Manual,1.0
1433,2014.0,355000,39227.0,Petrol,Dealer,Manual,1.0
1434,2016.0,470000,31367.0,Diesel,Dealer,Manual,1.0
1435,2008.0,221000,35008.0,Petrol,Dealer,Manual,1.0
1436,2009.0,195000,27005.0,Petrol,Dealer,Manual,1.0
1437,2004.0,90000,100005.0,Petrol,Dealer,Manual,2.0
1438,2013.0,580000,45264.0,Diesel,Dealer,Manual,1.0
1439,2014.0,325000,39093.0,Petrol,Dealer,Manual,1.0
1440,2013.0,495000,45241.0,Petrol,Dealer,Manual,1.0
1441,2014.0,290000,12000.0,Diesel,Dealer,Manual,1.0
1442,2018.0,375000,2769.0,Petrol,Dealer,Manual,1.0
1443,2014.0,211000,43128.0,Diesel,Dealer,Manual,1.0
1444,2010.0,270000,110000.0,Petrol,Individual,Manual,1.0
1445,2004.0,70000,50000.0,Petrol,Individual,Manual,2.0
1446,2010.0,225000,60000.0,Petrol,Individual,Manual,2.0
1447,2014.0,420000,70000.0,Diesel,Individual,Manual,3.0
1448,2015.0,280000,22255.0,Petrol,Individual,Manual,1.0
1449,2013.0,400000,59213.0,Petrol,Individual,Manual,1.0
1450,2015.0,850000,55000.0,Diesel,Individual,Manual,1.0
1451,2011.0,550000,80000.0,Diesel,Individual,Manual,1.0
1452,2018.0,1000000,40000.0,Diesel,Individual,Manual,1.0
1453,2007.0,170000,70000.0,Petrol,Individual,Manual,3.0
1454,2020.0,828999,1010.0,Petrol,Dealer,Manual,0.0
1455,2020.0,1119000,1010.0,Petrol,Dealer,Manual,0.0
1456,2020.0,746000,1111.0,Petrol,Dealer,Manual,0.0
1457,2020.0,1030000,1010.0,Petrol,Dealer,Manual,0.0
1458,2020.0,811999,1010.0,Petrol,Dealer,Manual,0.0
1459,2020.0,852000,1010.0,Petrol,Dealer,Manual,0.0
1460,2006.0,45000,120000.0,Diesel,Individual,Manual,2.0
1461,2013.0,430000,70000.0,Diesel,Individual,Manual,3.0
1462,2015.0,830000,70000.0,Diesel,Individual,Manual,1.0
1463,2009.0,409999,110000.0,Diesel,Individual,Manual,2.0
1464,2012.0,190000,80000.0,Diesel,Individual,Manual,3.0
1465,2007.0,200000,80000.0,Petrol,Individual,Manual,2.0
1466,2006.0,120000,110000.0,Petrol,Individual,Manual,2.0
1467,2019.0,850000,50000.0,Diesel,Individual,Manual,1.0
1468,2011.0,95000,115000.0,Diesel,Individual,Manual,4.0
1469,2013.0,213000,80000.0,Petrol,Individual,Manual,1.0
1470,2018.0,660000,25000.0,Diesel,Individual,Manual,1.0
1471,2017.0,415000,48965.0,Petrol,Dealer,Manual,1.0
1472,2019.0,1100000,5166.0,Petrol,Dealer,Manual,0.0
1473,2012.0,650000,76290.0,Diesel,Dealer,Manual,1.0
1474,2016.0,969999,70000.0,Diesel,Individual,Automatic,2.0
1475,2017.0,715000,25000.0,Diesel,Individual,Automatic,1.0
1476,2016.0,565000,47000.0,Diesel,Dealer,Manual,1.0
1477,2013.0,615000,45766.0,Diesel,Individual,Manual,2.0
1478,2007.0,199000,78771.0,Diesel,Dealer,Manual,2.0
1479,2010.0,325000,79357.0,Diesel,Dealer,Manual,1.0
1480,2012.0,409999,28000.0,Diesel,Individual,Manual,1.0
1481,2012.0,500000,72000.0,Diesel,Dealer,Automatic,2.0
1482,2011.0,225000,76736.0,Diesel,Dealer,Manual,2.0
1483,2014.0,135000,70000.0,Petrol,Individual,Manual,2.0
1484,2012.0,750000,80000.0,Diesel,Individual,Automatic,2.0
1485,2009.0,155000,60000.0,LPG,Individual,Manual,2.0
1486,2012.0,335000,77000.0,Diesel,Dealer,Manual,3.0
1487,2005.0,114999,92645.0,Diesel,Dealer,Manual,4.0
1488,2007.0,699000,101849.0,Diesel,Dealer,Manual,2.0
1489,2004.0,110000,120000.0,Diesel,Individual,Manual,4.0
1490,2012.0,300000,80000.0,Petrol,Individual,Manual,1.0
1491,2014.0,700000,70000.0,Diesel,Individual,Manual,2.0
1492,2017.0,700000,120000.0,Diesel,Individual,Manual,1.0
1493,2013.0,210000,42000.0,Petrol,Individual,Manual,3.0
1494,2012.0,600000,120000.0,Diesel,Individual,Manual,3.0
1495,2012.0,180000,155836.0,Diesel,Individual,Manual,2.0
1496,2011.0,220000,59000.0,Petrol,Individual,Manual,2.0
1497,2009.0,70000,60000.0,Petrol,Individual,Manual,1.0
1498,2018.0,950000,70000.0,Diesel,Individual,Manual,2.0
1499,2014.0,800000,20000.0,Diesel,Individual,Manual,1.0
1500,2012.0,700000,120000.0,Diesel,Individual,Manual,3.0
1501,2016.0,265000,40000.0,Petrol,Individual,Manual,1.0
1502,2011.0,175000,90000.0,Diesel,Individual,Manual,3.0
1503,2012.0,260000,89000.0,Diesel,Individual,Manual,2.0
1504,2013.0,950000,80000.0,Diesel,Individual,Manual,3.0
1505,2015.0,630000,60000.0,Diesel,Individual,Manual,1.0
1506,2012.0,35000,35000.0,Petrol,Individual,Manual,3.0
1507,2016.0,535000,60000.0,Diesel,Individual,Manual,1.0
1508,2017.0,550000,60000.0,Petrol,Dealer,Automatic,1.0
1509,2009.0,150000,120000.0,Petrol,Individual,Manual,1.0
1510,2008.0,105000,90000.0,Diesel,Individual,Manual,1.0
1511,2013.0,185000,65000.0,Diesel,Individual,Manual,1.0
1512,2014.0,260000,50000.0,Diesel,Individual,Manual,1.0
1513,2012.0,450000,33000.0,Diesel,Individual,Manual,1.0
1514,2016.0,500000,38000.0,Petrol,Individual,Manual,1.0
1515,2012.0,260000,40000.0,Petrol,Individual,Manual,1.0
1516,2012.0,265000,55000.0,Diesel,Individual,Manual,2.0
1517,2014.0,800000,26000.0,Diesel,Individual,Manual,2.0
1518,2016.0,869999,80000.0,Diesel,Individual,Manual,1.0
1519,2018.0,690000,40000.0,Petrol,Individual,Manual,1.0
1520,2011.0,825000,120000.0,Diesel,Individual,Manual,1.0
1521,2006.0,160000,63230.0,Petrol,Individual,Manual,2.0
1522,2006.0,300000,120000.0,Diesel,Individual,Manual,2.0
1523,2005.0,100000,100000.0,Petrol,Individual,Manual,3.0
1524,2015.0,530000,77000.0,Diesel,Individual,Manual,2.0
1525,2016.0,360000,30000.0,Petrol,Individual,Manual,1.0
1526,2015.0,220000,40000.0,Petrol,Individual,Manual,1.0
1527,2017.0,178000,35000.0,Petrol,Individual,Manual,1.0
1528,2018.0,515000,5000.0,Diesel,Individual,Manual,1.0
1529,2014.0,300000,35000.0,Petrol,Individual,Manual,1.0
1530,2012.0,150000,80000.0,Diesel,Individual,Manual,2.0
1531,2017.0,750000,15000.0,Petrol,Individual,Manual,1.0
1532,2017.0,800000,26000.0,Diesel,Individual,Manual,2.0
1533,2012.0,950000,80000.0,Diesel,Individual,Manual,1.0
1534,2006.0,90000,40000.0,Petrol,Individual,Manual,2.0
1535,2008.0,65000,110000.0,Petrol,Individual,Manual,3.0
1536,2012.0,312000,90000.0,Diesel,Individual,Manual,2.0
1537,2018.0,700000,25000.0,Diesel,Individual,Manual,1.0
1538,2005.0,150000,47000.0,Petrol,Individual,Manual,1.0
1539,2013.0,450000,60000.0,Diesel,Individual,Manual,1.0
1540,2010.0,229999,120000.0,Diesel,Individual,Manual,2.0
1541,2008.0,111000,120000.0,Diesel,Individual,Manual,1.0
1542,2012.0,250000,140000.0,Diesel,Individual,Manual,2.0
1543,2019.0,750000,1001.0,Diesel,Dealer,Manual,1.0
1544,2017.0,774000,1758.0,Petrol,Dealer,Automatic,1.0
1545,2018.0,711000,1452.0,Petrol,Dealer,Automatic,1.0
1546,2017.0,600000,35122.0,Diesel,Dealer,Manual,1.0
1547,2015.0,455000,92621.0,Diesel,Dealer,Manual,1.0
1548,2015.0,225000,92198.0,Petrol,Dealer,Manual,2.0
1549,2019.0,650000,5000.0,Diesel,Individual,Manual,1.0
1550,2013.0,200000,60000.0,Petrol,Individual,Manual,1.0
1551,2016.0,875000,74000.0,Diesel,Individual,Automatic,1.0
1552,2017.0,750000,40000.0,Diesel,Individual,Automatic,1.0
1553,2019.0,725000,22000.0,Diesel,Individual,Automatic,1.0
1554,2007.0,100000,100000.0,Petrol,Individual,Manual,2.0
1555,2019.0,1100000,40000.0,Diesel,Individual,Manual,1.0
1556,2016.0,280000,23000.0,Petrol,Individual,Manual,1.0
1557,2009.0,150000,30000.0,Diesel,Individual,Manual,1.0
1558,2010.0,200000,50000.0,Petrol,Individual,Manual,1.0
1559,2010.0,148000,100000.0,Diesel,Individual,Manual,2.0
1560,2011.0,254999,70000.0,Petrol,Individual,Manual,2.0
1561,2013.0,360000,60000.0,Petrol,Individual,Manual,2.0
1562,2006.0,95000,90000.0,Petrol,Individual,Manual,2.0
1563,2012.0,185000,40000.0,Diesel,Individual,Manual,1.0
1564,2019.0,300000,15000.0,Petrol,Individual,Manual,1.0
1565,2018.0,800000,40000.0,Petrol,Individual,Manual,1.0
1566,2010.0,80000,50000.0,Petrol,Individual,Manual,2.0
1567,2018.0,500000,8000.0,Petrol,Individual,Manual,1.0
1568,2013.0,250000,35000.0,Petrol,Individual,Manual,1.0
1569,2010.0,250000,80000.0,Diesel,Individual,Manual,1.0
1570,2005.0,125000,50000.0,Petrol,Individual,Manual,2.0
1571,2002.0,100000,80000.0,Petrol,Individual,Manual,4.0
1572,2010.0,480000,90000.0,Diesel,Individual,Manual,1.0
1573,2018.0,320000,30000.0,Petrol,Individual,Manual,2.0
1574,2010.0,130000,70000.0,Petrol,Individual,Manual,2.0
1575,2006.0,57000,60000.0,Diesel,Individual,Manual,2.0
1576,2005.0,75000,60000.0,Petrol,Individual,Manual,1.0
1577,2003.0,60000,35000.0,Petrol,Individual,Manual,1.0
1578,2008.0,125000,70000.0,Petrol,Individual,Manual,1.0
1579,2004.0,105000,100000.0,Diesel,Individual,Manual,3.0
1580,2008.0,125000,152000.0,LPG,Individual,Manual,2.0
1581,2012.0,130000,90000.0,Diesel,Individual,Manual,2.0
1582,2019.0,630000,40000.0,Diesel,Individual,Manual,1.0
1583,2016.0,330000,50000.0,Petrol,Individual,Manual,2.0
1584,2014.0,340000,15000.0,Petrol,Individual,Manual,2.0
1585,2006.0,60000,120000.0,Petrol,Individual,Manual,3.0
1586,2014.0,550000,78322.0,Diesel,Individual,Manual,1.0
1587,2014.0,480000,110000.0,Diesel,Individual,Manual,2.0
1588,2013.0,315000,80000.0,Diesel,Individual,Manual,2.0
1589,2012.0,165000,120000.0,Diesel,Individual,Manual,1.0
1590,2016.0,170000,125000.0,Petrol,Individual,Manual,1.0
1591,2018.0,550000,8000.0,Petrol,Individual,Manual,1.0
1592,2018.0,465000,13000.0,Petrol,Individual,Manual,1.0
1593,2012.0,120000,80000.0,Diesel,Individual,Manual,3.0
1594,2008.0,220000,54309.0,Petrol,Individual,Manual,1.0
1595,2011.0,180000,70000.0,Diesel,Individual,Manual,2.0
1596,2006.0,150000,34600.0,Petrol,Individual,Manual,3.0
1597,2016.0,520000,25000.0,Petrol,Individual,Manual,1.0
1598,2013.0,430000,80000.0,Diesel,Individual,Manual,1.0
1599,2009.0,300000,55000.0,Diesel,Individual,Manual,2.0
1600,2020.0,1000000,5000.0,Diesel,Individual,Manual,1.0
1601,2017.0,725000,30000.0,Diesel,Individual,Manual,1.0
1602,2011.0,500000,31000.0,Diesel,Individual,Manual,1.0
1603,2011.0,250000,50000.0,Petrol,Individual,Manual,1.0
1604,2018.0,700000,38217.0,Diesel,Individual,Manual,1.0
1605,2011.0,185000,50000.0,Petrol,Individual,Manual,3.0
1606,2011.0,200000,120000.0,Diesel,Individual,Manual,1.0
1607,2004.0,315000,110000.0,Diesel,Individual,Manual,3.0
1608,2016.0,370000,60000.0,Petrol,Individual,Manual,1.0
1609,2016.0,280000,60000.0,Petrol,Individual,Manual,1.0
1610,2008.0,400000,35000.0,Petrol,Individual,Manual,1.0
1611,2014.0,200000,100000.0,Diesel,Individual,Manual,1.0
1612,2016.0,284000,60000.0,Diesel,Individual,Manual,2.0
1613,2007.0,80000,60000.0,Petrol,Individual,Manual,3.0
1614,2014.0,170000,77000.0,Petrol,Individual,Manual,1.0
1615,2011.0,150000,60000.0,Petrol,Individual,Manual,1.0
1616,2010.0,110000,77073.0,Petrol,Individual,Manual,2.0
1617,2016.0,400000,70000.0,Diesel,Individual,Manual,1.0
1618,2013.0,275000,90000.0,LPG,Individual,Manual,2.0
1619,2014.0,550000,90000.0,Diesel,Individual,Manual,1.0
1620,2007.0,125000,100000.0,Petrol,Individual,Manual,2.0
1621,2010.0,135000,60000.0,Petrol,Individual,Manual,2.0
1622,2012.0,349000,150000.0,Diesel,Individual,Manual,1.0
1623,2014.0,458000,80000.0,Diesel,Individual,Manual,1.0
1624,2018.0,300000,35000.0,Petrol,Individual,Manual,1.0
1625,2008.0,95000,70000.0,Petrol,Individual,Manual,1.0
1626,2018.0,850000,50000.0,Diesel,Individual,Manual,1.0
1627,2019.0,750000,25000.0,Diesel,Individual,Manual,1.0
1628,2013.0,190000,120000.0,Diesel,Individual,Manual,1.0
1629,2009.0,150000,70000.0,Petrol,Individual,Manual,1.0
1630,2009.0,114999,106000.0,Petrol,Individual,Manual,3.0
1631,2010.0,320000,120000.0,Petrol,Individual,Manual,3.0
1632,2019.0,300000,120000.0,CNG,Individual,Manual,1.0
1633,2016.0,275000,160000.0,Petrol,Individual,Manual,1.0
1634,2010.0,140000,120000.0,Petrol,Individual,Manual,2.0
1635,2020.0,830000,10000.0,Petrol,Individual,Manual,1.0
1636,2013.0,380000,50000.0,Petrol,Individual,Manual,1.0
1637,2010.0,150000,90000.0,Petrol,Individual,Manual,2.0
1638,2008.0,50000,70000.0,Petrol,Individual,Manual,1.0
1639,2008.0,155000,100000.0,Diesel,Individual,Manual,1.0
